# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl2;60;1440226796;eth0;25.37;15.27;203.85;1.49;0.00;0.00;0.00
pgxl2;60;1440226796;lo;9.55;9.55;1.73;1.73;0.00;0.00;0.00
pgxl2;60;1440226856;eth0;121.03;128.48;536.43;529.76;0.00;0.00;0.00
pgxl2;60;1440226856;lo;41.32;41.32;80.69;80.69;0.00;0.00;0.00
pgxl2;60;1440226916;eth0;2157.03;2155.47;2012.39;2071.49;0.00;0.00;0.00
pgxl2;60;1440226916;lo;331.55;331.55;306.03;306.03;0.00;0.00;0.00
pgxl2;60;1440226976;eth0;956.80;949.73;5548.22;5621.62;0.00;0.00;0.00
pgxl2;60;1440226976;lo;150.72;150.72;823.14;823.14;0.00;0.00;0.00
pgxl2;60;1440227036;eth0;1007.85;1012.70;5993.59;6009.39;0.00;0.00;0.00
pgxl2;60;1440227036;lo;179.07;179.07;917.63;917.63;0.00;0.00;0.00
pgxl2;60;1440227096;eth0;1043.62;998.23;5967.73;6067.54;0.00;0.00;0.00
pgxl2;60;1440227096;lo;178.10;178.10;914.33;914.33;0.00;0.00;0.00
pgxl2;60;1440227156;eth0;999.53;982.38;5921.14;6005.95;0.00;0.00;0.00
pgxl2;60;1440227156;lo;151.93;151.93;858.20;858.20;0.00;0.00;0.00
pgxl2;60;1440227216;eth0;1013.40;994.00;5943.22;6040.74;0.00;0.00;0.00
pgxl2;60;1440227216;lo;150.72;150.72;858.74;858.74;0.00;0.00;0.00
pgxl2;60;1440227276;eth0;1020.15;995.92;5994.62;6080.44;0.00;0.00;0.00
pgxl2;60;1440227276;lo;145.08;145.08;868.54;868.54;0.00;0.00;0.00
pgxl2;60;1440227336;eth0;1054.60;1034.92;6167.99;6244.46;0.00;0.00;0.00
pgxl2;60;1440227336;lo;141.90;141.90;883.57;883.57;0.00;0.00;0.00
pgxl2;60;1440227396;eth0;1193.05;1160.20;6967.23;7084.82;0.00;0.00;0.00
pgxl2;60;1440227396;lo;165.58;165.58;1007.56;1007.56;0.00;0.00;0.00
pgxl2;60;1440227456;eth0;1164.17;1094.22;6591.93;6747.73;0.00;0.00;0.00
pgxl2;60;1440227456;lo;151.93;151.93;943.97;943.97;0.00;0.00;0.00
pgxl2;60;1440227516;eth0;1103.15;1068.12;6331.40;6428.81;0.00;0.00;0.00
pgxl2;60;1440227516;lo;154.13;154.13;921.25;921.25;0.00;0.00;0.00
pgxl2;60;1440227576;eth0;1040.43;1028.42;6061.98;6119.88;0.00;0.00;0.00
pgxl2;60;1440227576;lo;139.82;139.82;865.44;865.44;0.00;0.00;0.00
pgxl2;60;1440227636;eth0;257.03;264.43;1507.48;1460.94;0.00;0.00;0.00
pgxl2;60;1440227636;lo;42.92;42.92;215.88;215.88;0.00;0.00;0.00
pgxl2;60;1440227696;eth0;85.03;91.32;282.03;341.70;0.00;0.00;0.00
pgxl2;60;1440227696;lo;20.30;20.30;41.82;41.82;0.00;0.00;0.00
pgxl2;60;1440227756;eth0;653.28;686.17;3187.45;3135.67;0.00;0.00;0.00
pgxl2;60;1440227756;lo;123.33;123.33;459.16;459.16;0.00;0.00;0.00
pgxl2;60;1440227816;eth0;4734.13;4732.82;563.54;634.10;0.00;0.00;0.00
pgxl2;60;1440227816;lo;701.53;701.53;84.56;84.56;0.00;0.00;0.00
pgxl2;60;1440227876;eth0;6623.45;6623.28;784.86;875.99;0.00;0.00;0.00
pgxl2;60;1440227876;lo;954.02;954.02;113.62;113.62;0.00;0.00;0.00
pgxl2;60;1440227936;eth0;6911.83;6909.02;815.34;919.46;0.00;0.00;0.00
pgxl2;60;1440227936;lo;1019.20;1019.20;121.49;121.49;0.00;0.00;0.00
pgxl2;60;1440227996;eth0;6814.57;6812.48;806.70;902.61;0.00;0.00;0.00
pgxl2;60;1440227996;lo;989.55;989.55;117.87;117.87;0.00;0.00;0.00
pgxl2;60;1440228056;eth0;3140.37;3138.15;4135.19;4158.99;0.00;0.00;0.00
pgxl2;60;1440228056;lo;372.65;372.65;585.93;585.93;0.00;0.00;0.00
pgxl2;60;1440228116;eth0;14423.00;14427.88;21271.30;21477.84;0.00;0.00;0.00
pgxl2;60;1440228116;lo;1791.23;1791.23;3030.36;3030.36;0.00;0.00;0.00
pgxl2;60;1440228176;eth0;1.50;1.28;0.13;0.77;0.00;0.00;0.00
pgxl2;60;1440228176;lo;3.72;3.72;0.91;0.91;0.00;0.00;0.00
pgxl2;60;1440228236;eth0;1.62;1.37;0.14;0.78;0.00;0.00;0.00
pgxl2;60;1440228236;lo;3.77;3.77;0.91;0.91;0.00;0.00;0.00
pgxl2;60;1440228296;eth0;1.47;1.27;0.13;0.76;0.00;0.00;0.00
pgxl2;60;1440228296;lo;4.37;4.37;0.96;0.96;0.00;0.00;0.00
pgxl2;60;1440228356;eth0;988.30;982.42;223.75;230.68;0.00;0.00;0.00
pgxl2;60;1440228356;lo;148.17;148.17;33.98;33.98;0.00;0.00;0.00
pgxl2;60;1440228416;eth0;3029.27;3034.38;949.95;999.52;0.00;0.00;0.00
pgxl2;60;1440228416;lo;435.82;435.82;135.10;135.10;0.00;0.00;0.00
pgxl2;60;1440228476;eth0;1.80;1.57;0.16;0.83;0.00;0.00;0.00
pgxl2;60;1440228476;lo;3.78;3.78;0.92;0.92;0.00;0.00;0.00
pgxl2;60;1440228536;eth0;1.55;1.32;0.13;0.74;0.00;0.00;0.00
pgxl2;60;1440228536;lo;6.05;6.05;1.22;1.22;0.00;0.00;0.00
pgxl2;60;1440228596;eth0;1.70;1.52;0.14;2.12;0.00;0.00;0.00
pgxl2;60;1440228596;lo;8.97;8.97;1.48;1.48;0.00;0.00;0.00
pgxl2;60;1440228656;eth0;189.30;161.45;1028.18;488.08;0.00;0.00;0.00
pgxl2;60;1440228656;lo;17.23;17.23;67.52;67.52;0.00;0.00;0.00
pgxl2;60;1440228716;eth0;1426.32;1455.97;7256.22;7286.84;0.00;0.00;0.00
pgxl2;60;1440228716;lo;210.53;210.53;1038.31;1038.31;0.00;0.00;0.00
pgxl2;60;1440228776;eth0;119.47;121.18;593.13;597.55;0.00;0.00;0.00
pgxl2;60;1440228776;lo;22.05;22.05;85.83;85.83;0.00;0.00;0.00
pgxl2;60;1440228836;eth0;1129.88;1130.22;4072.97;4092.75;0.00;0.00;0.00
pgxl2;60;1440228836;lo;164.98;164.98;582.79;582.79;0.00;0.00;0.00
pgxl2;60;1440228896;eth0;280.68;280.73;1077.48;899.86;0.00;0.00;0.00
pgxl2;60;1440228896;lo;43.07;43.07;128.61;128.61;0.00;0.00;0.00
pgxl2;60;1440228956;eth0;52.85;199.58;3.57;1493.91;0.00;0.00;0.00
pgxl2;60;1440228956;lo;4.83;4.83;1.09;1.09;0.00;0.00;0.00
pgxl2;60;1440229016;eth0;6.30;6.37;5.16;11.70;0.00;0.00;0.00
pgxl2;60;1440229016;lo;8.18;8.18;2.15;2.15;0.00;0.00;0.00
pgxl2;60;1440229076;eth0;65.28;158.62;4.44;1135.72;0.00;0.00;0.00
pgxl2;60;1440229076;lo;4.55;4.55;1.06;1.06;0.00;0.00;0.00
pgxl2;60;1440229136;eth0;2.13;1.82;0.74;0.64;0.00;0.00;0.00
pgxl2;60;1440229136;lo;3.75;3.75;0.92;0.92;0.00;0.00;0.00
pgxl2;60;1440229196;eth0;23.37;175.28;1.40;1460.85;0.00;0.00;0.00
pgxl2;60;1440229196;lo;7.62;7.62;1.41;1.41;0.00;0.00;0.00
pgxl2;60;1440229256;eth0;1412.68;1498.82;169.35;924.39;0.00;0.00;0.00
pgxl2;60;1440229256;lo;205.82;205.82;25.19;25.19;0.00;0.00;0.00
pgxl2;60;1440229316;eth0;2.25;1.88;1.15;0.61;0.00;0.00;0.00
pgxl2;60;1440229316;lo;7.52;7.52;1.39;1.39;0.00;0.00;0.00
